run_id,week,signal_tf,entry_time,dir,entry_price,initial_sl,exit_time,exit_price,exit_comment,pnl,balance_after,volume,n_exits,swap_comm,risk_dollars,r_multiple,hold_minutes,final_sl_price,sl_moved,exit_kind,mode
cmpr3valX1c_swing_2026-05-11__M15sig,2026-05-11,M15sig,2026-05-11 17:00:00,BUY,4716.51,4702.896,2026-05-12 00:23:35,4757.608,sl 4757.670,123.29,5165.55,0.03,1,-1.62,40.84200000000146,3.018706233778845,443.5833333333333,4757.67,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-11__M15sig,2026-05-11,M15sig,2026-05-12 01:45:00,BUY,4729.476,4716.543,2026-05-12 04:52:48,4716.028,sl 4716.543,-40.35,5125.2,0.03,1,0.0,38.79899999999998,-1.0399752570942555,187.8,4716.543,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-11__M15sig,2026-05-11,M15sig,2026-05-13 16:35:00,SELL,4703.915,4713.717,2026-05-13 22:30:06,4697.815,sl 4697.784,42.73,5167.93,0.05,2,0.0,49.0099999999984,0.871862885125513,355.1,4697.784,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-18 07:45:00,SELL,4549.054,4566.185,2026-05-18 11:39:23,4551.153,sl 4550.832,-4.2,4995.8,0.02,1,0.0,34.262000000000626,-0.1225847878115674,234.38333333333333,4550.832,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-19 05:25:00,BUY,4535.428,4527.075,2026-05-19 08:23:22,4540.96,sl 4541.127,27.66,5023.46,0.05,1,0.0,41.76500000000033,0.66227702621812,178.36666666666667,4541.127,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-20 07:05:00,SELL,4477.001,4484.085,2026-05-20 07:12:06,4484.2,sl 4484.085,-50.39,4973.07,0.07,1,0.0,49.58799999999884,-1.0161732677260866,7.1,4484.085,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-20 13:05:00,SELL,4497.763,4504.826,2026-05-20 13:14:27,4504.848,sl 4504.826,-49.6,4923.47,0.07,1,0.0,49.44100000000072,-1.0032159543698405,9.45,4504.826,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-20 14:20:00,SELL,4498.463,4507.197,2026-05-20 14:21:35,4507.328,sl 4507.197,-44.32,4879.15,0.05,1,0.0,43.67000000000189,-1.0148843599724773,1.5833333333333333,4507.197,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-18__M15sig,2026-05-18,M15sig,2026-05-21 09:25:00,SELL,4537.333,4546.395,2026-05-21 13:00:08,4499.908,,159.74,5038.89,0.05,3,0.0,45.31000000000404,3.5254910615754973,215.13333333333333,,False,other,val_X1c_trail_m30
cmpr2X1c_swing_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-22 14:40:00,BUY,4191.502,4182.927,2026-06-22 15:30:22,4187.887,sl 4187.980,-18.07,4981.93,0.05,1,0.0,42.87500000000364,-0.4214577259474861,50.36666666666667,4187.98,True,sl,IS_B3_default_m30
cmpr2X1c_swing_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-23 13:50:00,SELL,4130.978,4138.926,2026-06-23 13:53:23,4138.941,sl 4138.926,-47.78,4934.15,0.06,1,0.0,47.68800000000192,-1.001929206508935,3.3833333333333333,4138.926,False,sl,IS_B3_default_m30
cmpr2X1c_swing_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-24 20:20:00,SELL,3993.112,4010.341,2026-06-24 23:35:21,4010.416,sl 4010.341,-34.61,4899.54,0.02,1,0.0,34.45799999999963,-1.004411167218073,195.35,4010.341,False,sl,IS_B3_default_m30
cmpr2X1c_swing_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-25 08:25:00,SELL,3997.076,4007.012,2026-06-25 12:30:12,3992.596,sl 3992.495,17.92,4917.46,0.04,1,0.0,39.7440000000006,0.4508856682769659,245.2,3992.495,True,sl,IS_B3_default_m30
cmpr2X1c_swing_2026-06-22__M15sig,2026-06-22,M15sig,2026-06-26 07:05:00,SELL,4029.262,4038.544,2026-06-26 07:28:09,4038.765,sl 4038.544,-47.52,4869.94,0.05,1,0.0,46.40999999999849,-1.0239172592114103,23.15,4038.544,False,sl,IS_B3_default_m30
cmpr2X1c_swing_2026-06-29__M15sig,2026-06-29,M15sig,2026-06-29 17:10:00,SELL,4030.622,4035.842,2026-06-29 23:18:56,4021.901,sl 4021.881,78.49,5078.49,0.09,1,0.0,46.98000000000229,1.6707109408258018,368.9333333333333,4021.881,True,sl,IS_B3_default_m30
